#parent	child	edge_length
00190 Oxidative phosphorylation	K00343	0.1203155464848012
00190 Oxidative phosphorylation	K03891	0.1860495270301543
ko03000	K24082	0.47151486100277806
ko03000	K08038	0.3153094259432805
04122 Sulfur relay system	K03148	0.2034181030123954
04122 Sulfur relay system	K21029	0.12549757948627815
00627 Aminobenzoate degradation	K01781	0.2539544035980579
00627 Aminobenzoate degradation	K24244	0.69882354938438
99980 Enzymes with EC numbers	K20846	0.4022935102021156
99980 Enzymes with EC numbers	K11995	0.19664951245015364
ko02000	K13870	0.2893282363658542
ko02000	K18891	0.27679012452172097
00470 D-Amino acid metabolism	K00285	0.1231661334891667
00470 D-Amino acid metabolism	K01753	0.15290111623814578
99992 Structural proteins	K23263	0.4614268733228873
99992 Structural proteins	K06194	0.15711961894806564
ko03021	K15160	0.23120317544110322
ko03021	K15732	0.1426930323963145
ko03100	K17110	0.5
ko03100	K14896	0.5
ko00536	K04736	0.40570916538897817
ko00536	K24356	0.3180971922840861
ko04131	K08733	0.27175587615144214
ko04131	K02090	0.3763690272558227
00680 Methane metabolism	K00577	0.291220858272987
00680 Methane metabolism	K08691	0.2516727472710689
ko04050	K05140	0.2530716121194517
ko04050	K05161	0.45404135730588946
ko03012	K03260	0.1122889281212631
ko03012	K03239	0.22101401223264197
ko01008	K15943	0.435281933899704
ko01008	K25849	0.3212801011259072
ko04812	K10377	0.22963996319113422
ko04812	K23551	0.2593457811327493
ko01504	K07644	0.12806405134049956
ko01504	K22335	0.6747644078518555
05150 Staphylococcus aureus infection	K14201	0.20885393311313433
05150 Staphylococcus aureus infection	K14200	0.6982335611154883
ko03210	K24860	0.4638068912969424
ko03210	K19287	0.3741948231717816
00564 Glycerophospholipid metabolism	K08744	0.15124921725721469
00564 Glycerophospholipid metabolism	K00113	0.2100453760335758
99997 Function unknown	K09731	0.3604094792771605
99997 Function unknown	K06933	0.2813496855218879
ko01009	K17549	0.3966755386262592
ko01009	K18044	0.42755994007809817
ko01008	K25234	0.340670605421014
ko01008	K21540	0.6717048228757057
ko03019	K18719	0.19948830868119016
ko03019	K00565	0.1817267658622403
ko00194	K08920	0.6867754977625015
ko00194	K08915	0.30081094270547787
ko03110	K09517	0.2691563893379481
ko03110	K09505	0.3727452856345493
ko03000	K09444	0.28834653074356603
ko03000	K21557	0.43788515076060286
00623 Toluene degradation	K16244	0.3430563734726057
00623 Toluene degradation	K07545	0.39804996019080163
05210 Colorectal cancer	K06765	0.12337982131248648
00524 Neomycin, kanamycin and gentamicin biosynthesis	K20574	0.5284893480798416
00524 Neomycin, kanamycin and gentamicin biosynthesis	K20593	0.5320133019975839
ko00535	K08125	0.30581171448826633
ko00535	K06254	0.17774036402161414
ko02000	K05684	0.21530233398722667
ko02000	K20840	0.1395194059357852
00630 Glyoxylate and dicarboxylate metabolism	K01637	0.16254901566853178
00630 Glyoxylate and dicarboxylate metabolism	K00015	0.1569404242285852
99973 Transcription	K22527	0.3151830122199305
99973 Transcription	K22403	0.1991131163762829
00543 Exopolysaccharide biosynthesis	K16707	0.40505285835533905
00543 Exopolysaccharide biosynthesis	K25908	0.47911951941633535
ko04131	K22267	0.23138028101583813
ko04131	K01268	0.28762393416506377
ko03000	K06608	0.31031029549845285
ko03000	K19816	0.3704512919589015
99993 Cell motility	K15723	0.2625908793268672
99993 Cell motility	K09156	0.23875588650478935
ko03200	K21808	0.3447443168266511
ko03200	K25989	0.31690126137721497
ko01002	K01256	0.11046537244680071
ko01002	K01290	0.34604243158455
ko04990	K06091	0.18620486952615445
ko04990	K24742	0.22759600479282205
ko03041	K24526	0.1696863367539473
ko03041	K13142	0.1878334914433019
00523 Polyketide sugar unit biosynthesis	K21329	0.5925836174646136
00523 Polyketide sugar unit biosynthesis	K13332	0.604374800315341
ko03036	K06101	0.12206352262217132
ko03036	K02499	0.16817697877065144
99980 Enzymes with EC numbers	K20416	0.2547819132678935
99980 Enzymes with EC numbers	K23754	0.35251667769894984
ko02000	K14388	0.1361431134044032
ko02000	K20989	0.15426848192998935
00310 Lysine degradation	K00471	0.16967438411015448
00310 Lysine degradation	K18804	0.3380861386921123
ko03100	K16972	0.5
ko03100	K18863	0.5
ko02022	K02489	0.33304485059865413
ko02022	K07707	0.23946750455907836
ko03000	K10149	0.23642035722857202
ko03000	K18135	0.3048387160330742
ko03000	K19474	0.254867670129527
ko03000	K22294	0.3445144607242217
99997 Function unknown	K09738	0.30168758168997234
99997 Function unknown	K09700	0.3322134821629892
ko04515	K06762	0.22780060682373907
ko04515	K25874	0.1695893356610204
04960 Aldosterone-regulated sodium reabsorption	K00071	0.14328119691742572
ko02000	K11084	0.291394789996025
ko02000	K18070	0.44681094918306563
ko03041	K13161	0.20548692586679873
ko03041	K12968	0.2027743369990701
ko03100	K16997	0.5
ko03100	K14898	0.5
ko03000	K18490	0.2772945403331361
ko03000	K09346	0.2801280674880925
ko04131	K05704	0.26549538805776157
ko04131	K18468	0.16540700317126902
ko04030	K08472	0.1412940036596894
ko04030	K04147	0.260669700363417
ko04812	K10354	0.4631293774868983
ko04812	K13887	0.23107488839260373
ko03041	K13150	0.16638315595076192
ko03041	K24052	0.2113945765793948
ko04031	K07851	0.2580573806341542
ko04031	K07952	0.24509675740902634
ko03000	K12463	0.25452641554775024
ko03000	K09330	0.25015775851006905
00720 Carbon fixation pathways in prokaryotes	K01682	0.16106218659556304
00720 Carbon fixation pathways in prokaryotes	K18860	0.7122705581622646
ko03100	K17171	0.5
ko03100	K17118	0.5
ko04812	K13785	0.4808889185734086
ko04812	K16610	0.26458271426983826
ko04121	K25809	0.26741859672723095
ko04121	K12005	0.32401060962810485
00552 Teichoic acid biosynthesis	K24300	0.1545498251695031
00552 Teichoic acid biosynthesis	K25657	0.5061300077857358
00900 Terpenoid backbone biosynthesis	K05906	0.19410415147189247
00900 Terpenoid backbone biosynthesis	K21274	0.7721165834502506
ko03041	K12864	0.17557565380660953
ko03041	K13140	0.17640316812156967
ko03000	K18991	0.1925481790986424
ko03000	K18992	0.37433758991870575
ko03110	K03694	0.12508688222531542
ko03110	K03697	0.21272828488361203
00523 Polyketide sugar unit biosynthesis	K21326	0.5815294653867515
00523 Polyketide sugar unit biosynthesis	K13326	0.5885114085773802
ko01002	K13538	0.5150546347706987
ko01002	K20008	0.3231966972920058
ko03000	K24897	0.37097748907185385
ko03000	K19505	0.2002573543706439
ko04812	K05748	0.3190677303351239
ko04812	K06106	0.21919561432046789
00730 Thiamine metabolism	K20896	0.3139040312971353
00730 Thiamine metabolism	K14154	0.24460817845654215
ko03000	K09206	0.21426537474125126
ko03000	K06649	0.2728817559213905
ko03012	K02356	0.18391047561695079
ko03012	K17867	0.2629751888870447
ko00535	K08132	0.174607813223726
ko00535	K08130	0.26162636717509263
ko02000	K02049	0.11186626768409036
ko02000	K05666	0.1431224500062042
00670 One carbon pool by folate	K00548	0.10769742985791489
00670 One carbon pool by folate	K00603	0.26269309986436773
ko02000	K15279	0.23196294583131596
ko02000	K23361	0.28139246644652255
ko02000	K13872	0.27186469658929807
ko02000	K19973	0.3106741644691937
04932 Non-alcoholic fatty liver disease	K00235	0.20933606421137252
04932 Non-alcoholic fatty liver disease	K03958	0.30058747576401623
00860 Porphyrin metabolism	K21612	0.27790014703453936
00860 Porphyrin metabolism	K00230	0.1913479079325186
ko03029	K17972	0.2911330747400047
ko03029	K23496	0.21923188813392516
99982 Energy metabolism	K03617	0.21250711772887187
99982 Energy metabolism	K14105	0.41487842523088675
ko04040	K05025	0.2724043564530498
ko04040	K04868	0.35050989085064954
ko03400	K18663	0.14613584464578022
ko03400	K10627	0.18892128557988766
ko00199	K16046	0.2905536165736109
ko00199	K14370	0.6753939306691875
ko01008	K16374	0.28636612679865825
ko01008	K13613	0.19107450562196976
ko03000	K11474	0.336054691727809
ko03000	K10175	0.22803301703597087
00230 Purine metabolism	K16841	0.17922417088095993
00230 Purine metabolism	K01945	0.11629962348158301
04626 Plant-pathogen interaction	K13476	0.6597654485527212
04626 Plant-pathogen interaction	K13477	0.4278381915277663
05145 Toxoplasmosis	K14140	0.4441466917703824
05145 Toxoplasmosis	K14144	0.6953730784328371
04929 GnRH secretion	K23140	0.16191913417157902
99973 Transcription	K07744	0.26103610631521845
99973 Transcription	K02466	0.3096826085130946
ko02000	K14352	0.22246153205457678
ko02000	K25106	0.4151846526613462
ko03029	K07202	0.2710508417509765
ko03029	K17985	0.1935101848041509
ko02042	K16619	0.4253234108120758
ko02042	K11037	0.4043360050450292
ko03000	K09236	0.16006341316180164
ko03000	K24645	0.2078397157690391
ko04147	K20011	0.31016415084757426
ko04147	K01539	0.14468706332811215
00562 Inositol phosphate metabolism	K01083	0.1542750080579732
ko03029	K17965	0.21918816086219275
ko03029	K17799	0.3563036733667741
ko04090	K05083	0.24244217235881999
ko04090	K06704	0.15763994893732058
ko02022	K13591	0.3508749729720055
ko02022	K11630	0.36814738171087874
ko04121	K11807	0.20709180218466114
ko04121	K11837	0.17357651748265926
ko03037	K16531	0.21637770113201862
ko03037	K22860	0.30518227807489756
ko03016	K15436	0.15502076183608934
ko03016	K12597	0.18976399160071974
99977 Transport	K25754	0.30213368477968305
99977 Transport	K03309	0.34534736268727867
ko02000	K19611	0.14940523374021633
ko02000	K08202	0.12440890737632296
ko03029	K18798	0.17483941783637696
ko03029	K19781	0.3082902056614511
ko03016	K06169	0.2320664013352275
ko03016	K15780	0.44426328581799984
00906 Carotenoid biosynthesis	K09840	0.1870822671303059
00906 Carotenoid biosynthesis	K17912	0.2770753319541446
04970 Salivary secretion	K13914	0.6769246281290568
04970 Salivary secretion	K13910	0.39851526581126634
ko03100	K14907	0.5
ko03100	K16863	0.5
99997 Function unknown	K09147	0.32101954458751164
99997 Function unknown	K05739	0.2894367822513938
ko03019	K00937	0.11359728431833103
ko03019	K14399	0.19485888815384236
ko00199	K26037	0.38741851193616644
ko00199	K00498	0.25432509027991584
ko02000	K16924	0.26993371298076874
ko02000	K10196	0.3588179716009112
ko01504	K19216	0.6649270243641991
ko01504	K18901	0.16014760501660985
ko02000	K14391	0.23333501056003406
ko02000	K16927	0.20119524940294936
00040 Pentose and glucuronate interconversions	K22994	0.22587640663428854
00040 Pentose and glucuronate interconversions	K22396	0.25974270098059304
00361 Chlorocyclohexane and chlorobenzene degradation	K06912	0.2746491235787184
00361 Chlorocyclohexane and chlorobenzene degradation	K01561	0.1880900334550416
00270 Cysteine and methionine metabolism	K01697	0.13883056475271194
00270 Cysteine and methionine metabolism	K09758	0.22730244347777448
99997 Function unknown	K09948	0.3131482798000992
99997 Function unknown	K07020	0.17817242949567544
ko02000	K23537	0.11056400139378375
ko02000	K13895	0.206462207710121
00943 Isoflavonoid biosynthesis	K13265	0.4228095465054507
00943 Isoflavonoid biosynthesis	K13258	0.4150702377149016
00240 Pyrimidine metabolism	K16329	0.17215689330916475
00240 Pyrimidine metabolism	K09020	0.22950084378747693
ko03032	K03469	0.1291114263785972
ko03032	K11132	0.30408525693354227
ko01002	K13897	0.7446613647277889
ko01002	K02222	0.31384954956932287
ko03100	K17000	0.5
ko03100	K01978	0.5
ko04040	K04923	0.2781321065197995
ko04040	K05028	0.22924993433901772
ko04990	K24035	0.23730297058133012
ko04990	K23762	0.4613209469638456
ko02000	K12292	0.4297864264413618
ko02000	K20719	0.331054317742517
ko03000	K09059	0.26002990736494075
ko03000	K19047	0.7403789791208635
00627 Aminobenzoate degradation	K21726	0.45074812156687466
00627 Aminobenzoate degradation	K01865	0.34034934188726473
04146 Peroxisome	K00649	0.18843134636889267
04146 Peroxisome	K11992	0.29998153597235355
ko01002	K04740	0.31950243640405657
ko01002	K01285	0.17406819473816948
ko04131	K20060	0.261453616683285
ko04131	K13343	0.1771590983346774
04919 Thyroid hormone signaling pathway	K17903	0.31712759648529504
04919 Thyroid hormone signaling pathway	K17904	0.31284659523892666
00300 Lysine biosynthesis	K16792	0.28863084482007495
00300 Lysine biosynthesis	K16181	0.32457808593105886
ko02044	K12283	0.21286718205315047
ko02044	K12686	0.1611256671808319
ko02000	K02012	0.10654450400996968
ko02000	K08191	0.15014829866372506
99982 Energy metabolism	K14112	0.41884990090865803
99982 Energy metabolism	K14108	0.3672671073946099
ko01504	K18971	0.6736320907888831
ko01504	K18220	0.1568894516280518
ko02000	K08212	0.2408476443607713
ko03200	K12969	0.41583763024501463
ko03200	K26007	0.37130630749887233
00120 Primary bile acid biosynthesis	K12408	0.2572169457070525
00120 Primary bile acid biosynthesis	K10223	0.24581373309371368
ko03016	K07560	0.16317044184004506
ko03016	K06219	0.2755820914748469
00430 Taurine and hypotaurine metabolism	K03119	0.26078598300998
00430 Taurine and hypotaurine metabolism	K25985	0.3961793397911162
99996 General function prediction only	K03744	0.14455932873678864
99996 General function prediction only	K08279	0.4550237450734109
ko03036	K11400	0.2991250644835211
ko03036	K22595	0.2700920983392059
99980 Enzymes with EC numbers	K24120	0.2633410700305417
99980 Enzymes with EC numbers	K00774	0.24995509687813017
ko01003	K11000	0.13361217040065096
ko01003	K00741	0.2566360786683003
99995 Signaling proteins	K25714	0.3569417918778533
99995 Signaling proteins	K25350	0.26705106605588647
ko03310	K08543	0.2767672666541108
ko03310	K08527	0.2796007643756331
ko03009	K14554	0.1528921338240251
ko03009	K14548	0.16239996819731303
04940 Type I diabetes mellitus	K01580	0.14458536094825283
04940 Type I diabetes mellitus	K19863	0.2392109736009613
ko03200	K21667	0.6143083378467964
ko03200	K23381	0.44457961781925787
ko00194	K08916	0.2995303511176278
ko00194	K02699	0.27728989670823334
ko04131	K08504	0.2614900858845182
ko04131	K18461	0.21393086447882304
ko03037	K15010	0.20804118648740638
ko02035	K06602	0.31220815542857266
ko02035	K02652	0.10838928231156546
00500 Starch and sucrose metabolism	K16149	0.18871463553696646
00500 Starch and sucrose metabolism	K18775	0.4078887072092276
00541 O-Antigen nucleotide sugar biosynthesis	K24256	0.4475120276368913
00541 O-Antigen nucleotide sugar biosynthesis	K16704	0.246166861745483
ko01002	K07762	0.24974929955240413
ko01002	K06402	0.2188521050246309
00564 Glycerophospholipid metabolism	K07094	0.2971592474706816
00564 Glycerophospholipid metabolism	K01094	0.27506987734565586
ko01008	K01252	0.20887802926868929
ko01008	K24101	0.16662431418113513
ko03110	K09525	0.2665725219054622
ko03110	K24262	0.29712999683855507
ko02000	K13575	0.25694194616953425
ko02000	K17244	0.2026425354765828
00790 Folate biosynthesis	K01633	0.14804687611978495
00790 Folate biosynthesis	K09007	0.17853972046806788
ko04812	K24261	0.29366749474985027
ko04812	K24031	0.20516131414806146
ko04090	K06485	0.1857948496811025
ko04090	K06535	0.24574673374596942
00770 Pantothenate and CoA biosynthesis	K00606	0.13400173235011
00770 Pantothenate and CoA biosynthesis	K18933	0.24935604587314886
ko04030	K04162	0.2637949103885452
ko04030	K04203	0.2603525808658596
ko02000	K15599	0.23182710872187998
ko02000	K11956	0.3325198271238132
99980 Enzymes with EC numbers	K16213	0.22634568194714622
99980 Enzymes with EC numbers	K02334	0.1928150783324061
ko04812	K06107	0.24782642251076986
05146 Amoebiasis	K01476	0.1366723104384226
05146 Amoebiasis	K13971	0.4403176689436665
ko04131	K23292	0.1773882813919979
ko04131	K20465	0.15340987969731615
00362 Benzoate degradation	K01857	0.12755425483613564
00362 Benzoate degradation	K00252	0.14654509897470752
00362 Benzoate degradation	K07538	0.3924654249986772
00362 Benzoate degradation	K04116	0.1867895719484364
00998 Biosynthesis of various antibiotics	K13037	0.35769607418314925
00998 Biosynthesis of various antibiotics	K19548	0.3506303177551681
00860 Porphyrin metabolism	K03394	0.1526835183848365
00860 Porphyrin metabolism	K08973	0.21768034422374608
ko03400	K03547	0.10717486990358284
ko03400	K02686	0.3196036324349079
00053 Ascorbate and aldarate metabolism	K00062	0.26933405978173064
00053 Ascorbate and aldarate metabolism	K13874	0.23622143798029138
99995 Signaling proteins	K19638	0.25104514394400046
99995 Signaling proteins	K25539	0.34432608810332566
ko03016	K24459	0.2692447101345177
ko03016	K00784	0.11439011862084239
ko03029	K17664	0.45795273061090214
ko03029	K07152	0.12009349440877946
ko02044	K22505	0.31239240809009655
ko02044	K12276	0.22604956729919176
ko01504	K18781	0.6864759350725648
ko01504	K07637	0.17572376558953745
00909 Sesquiterpenoid and triterpenoid biosynthesis	K14174	0.44086694943094
00909 Sesquiterpenoid and triterpenoid biosynthesis	K15794	0.6261355168183353
99980 Enzymes with EC numbers	K03731	0.46772093718032265
99980 Enzymes with EC numbers	K15533	0.26610278310544583
ko03036	K23196	0.2740724217471055
ko03036	K15623	0.3310054705639955
ko03036	K11446	0.12277417262815525
ko03036	K11415	0.24238432070695942
00363 Bisphenol degradation	K14520	0.18324468576329472
00363 Bisphenol degradation	K05913	0.32142903182657634
00380 Tryptophan metabolism	K11182	0.20719982402587975
00380 Tryptophan metabolism	K22588	0.24012657567830145
99980 Enzymes with EC numbers	K01219	0.3121519850843411
99980 Enzymes with EC numbers	K23874	0.35443213221423087
ko01004	K10780	0.25680929745839653
ko01004	K12500	0.3111549617806456
99980 Enzymes with EC numbers	K23108	0.7259815774964351
99980 Enzymes with EC numbers	K12265	0.2617571834232649
ko03041	K17843	0.29624643629731756
ko03041	K12855	0.16725482298920358
00790 Folate biosynthesis	K20457	0.21495107909954173
00790 Folate biosynthesis	K03793	0.2292765924370766
ko04131	K21424	0.1862309114293167
ko04131	K24313	0.16514522719364472
ko03000	K09433	0.3100781480677281
ko03000	K06154	0.7604464966455342
ko01005	K06041	0.1311680857173464
ko01005	K02841	0.16030453641026837
ko02000	K17885	0.23804280467076977
ko02000	K13880	0.26908764913464434
99988 Secondary metabolism	K11056	0.646860577427811
99988 Secondary metabolism	K21447	0.6173923797104428
00680 Methane metabolism	K16370	0.1726965574831138
00680 Methane metabolism	K00320	0.16776705593334598
ko02000	K21892	0.38045747911223055
ko02000	K08214	0.2416709406806338
ko03041	K13129	0.22891864820641986
ko03041	K13106	0.15788115354716395
ko04121	K10497	0.2894981163100971
ko04121	K16284	0.3287016547674432
ko03400	K19619	0.1904219582727465
ko03400	K24664	0.2636558719194016
00230 Purine metabolism	K22601	0.30883051660760213
00230 Purine metabolism	K01466	0.14008644750258312
ko03016	K11377	0.2364306796692971
ko03016	K01874	0.11098898321132916
99982 Energy metabolism	K02587	0.17440288940337692
99982 Energy metabolism	K15878	0.30419748111858147
00230 Purine metabolism	K00948	0.11797815139588687
00230 Purine metabolism	K16842	0.23995290189502413
00625 Chloroalkane and chloroalkene degradation	K20625	0.39964094925205934
00625 Chloroalkane and chloroalkene degradation	K02586	0.17617562204976767
ko03110	K12735	0.20381966100758198
ko03110	K05801	0.16904406209287146
ko03400	K10610	0.16298922947517142
ko03400	K03601	0.10674364026766718
04975 Fat digestion and absorption	K08751	0.3805495427201984
04975 Fat digestion and absorption	K14075	0.240044924454778
ko04131	K20318	0.2800903017030253
ko04131	K20526	0.2117491844581689
00440 Phosphonate and phosphinate metabolism	K12914	0.6831069330283691
00440 Phosphonate and phosphinate metabolism	K23996	0.6720828763735607
99992 Structural proteins	K12544	0.4024137664228685
99992 Structural proteins	K22454	0.41663028022981474
99978 Cell growth	K06421	0.3331814104065893
